Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3009,0,46000.0,43052.032184454634,209.7336910010199,77494.01057900104,9911.20505151213,37.717953223896245,0.0,46000,60000,65000,69000,71000,73000,76000,76000,77000,77000,77000
GET,/cart,419,0,19000.0,17123.522554474937,600.5343059987354,39706.882444002986,6669.875894988067,5.252184247528258,0.0,19000,22000,24000,25000,28000,31000,34000,36000,40000,40000,40000
POST,/cart,142,0,30000.0,28633.022900662014,3452.630775002035,54058.30364600115,16103.028169014084,1.7799765230286697,0.0,30000,38000,42000,44000,47000,50000,53000,54000,54000,54000,54000
POST,/cart/checkout,26,0,24000.0,20473.2409473468,1803.8924549982767,36593.51954900194,6399.807692307692,0.32591119435736204,0.0,25000,30000,31000,32000,36000,36000,37000,37000,37000,37000,37000
GET,/product/0PUK6V6EV0,202,0,20000.0,17170.582327925902,879.8956270002236,37976.37863899945,7494.821782178218,2.532079279237967,0.0,20000,22000,24000,25000,28000,30000,31000,32000,38000,38000,38000
GET,/product/1YMWWN1N4O,209,0,17000.0,15924.036516617141,317.9934609979682,34505.795514000056,7544.315789473684,2.619824600795718,0.0,17000,21000,24000,25000,28000,29000,32000,32000,35000,35000,35000
GET,/product/2ZYFJ3GM2N,222,0,18000.0,16865.440805364942,862.8508639994834,37840.80723000079,7517.612612612613,2.782780197974399,0.0,18000,22000,23000,24000,27000,30000,33000,36000,38000,38000,38000
GET,/product/66VCHSJNUP,223,0,18000.0,16920.415644542696,851.0096249992785,37445.19259699882,7488.14798206278,2.7953152439112205,0.0,18000,21000,24000,26000,29000,31000,32000,33000,37000,37000,37000
GET,/product/6E92ZMYYFZ,210,0,19000.0,16513.47990410492,602.6561539983959,41537.13250600049,7491.457142857143,2.6323596467325396,0.0,19000,22000,24000,25000,29000,30000,31000,34000,42000,42000,42000
GET,/product/9SIQT8TOJO,236,0,18000.0,16904.493668372805,879.8618930013618,35847.14220800015,7546.127118644068,2.958270841089902,0.0,18000,23000,25000,26000,28000,30000,32000,32000,36000,36000,36000
GET,/product/L9ECAV7KIM,204,0,19000.0,18057.415874220544,864.2390290006006,36788.31887300112,7516.558823529412,2.55714937111161,0.0,19000,23000,24000,25000,29000,31000,33000,36000,37000,37000,37000
GET,/product/LS4PSXUNUM,193,0,19000.0,16577.39789333683,877.9066159986542,38775.897855997755,7512.730569948187,2.419263865806572,0.0,19000,22000,24000,25000,28000,31000,34000,38000,39000,39000,39000
GET,/product/OLJCESPC7Z,219,0,19000.0,17436.138340949725,892.7554299989424,46919.26156400223,7546.557077625571,2.7451750601639344,0.0,19000,23000,25000,26000,29000,31000,34000,37000,47000,47000,47000
POST,/setCurrency,174,0,29000.0,28275.9901430173,2213.669710999966,55055.86910600323,9926.488505747126,2.1810979930069614,0.0,29000,39000,42000,43000,47000,49000,54000,54000,55000,55000,55000
,Aggregated,5688,0,25000.0,31418.680488487735,209.7336910010199,77494.01057900104,9004.45393811533,71.29934128864136,0.0,25000,35000,48000,58000,70000,71000,74000,76000,77000,77000,77000
