Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4127,1486,33000.0,37552.1545515246,773.4022120021109,78224.69856800308,6342.367579355464,51.70615387879122,18.61772344654319,33000,43000,55000,59000,64000,71000,75000,76000,77000,78000,78000
GET,/cart,250,23,23000.0,22189.629339903895,804.0405310021015,44053.91815999974,5967.976,3.132187659243471,0.2881612646503993,23000,26000,28000,29000,34000,36000,39000,40000,44000,44000,44000
POST,/cart,45,0,38000.0,36858.68241368873,8204.380117000255,58847.26525599763,16080.155555555555,0.5637937786638247,0.0,38000,41000,42000,44000,49000,49000,59000,59000,59000,59000,59000
POST,/cart/checkout,2,0,23463.476801996876,24769.178884997018,23463.476801996876,26074.88096799716,6388.5,0.025057501273947767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/product/0PUK6V6EV0,132,12,21000.0,20317.275815840985,1310.1249910032493,36877.70354999884,6701.954545454545,1.6537950840805526,0.1503450076436866,21000,24000,26000,27000,32000,33000,36000,36000,37000,37000,37000
GET,/product/1YMWWN1N4O,136,11,22000.0,21349.987562926555,483.7932910013478,40650.16405300048,6776.757352941177,1.7039100866284482,0.1378162570067127,22000,27000,29000,31000,33000,35000,39000,39000,41000,41000,41000
GET,/product/2ZYFJ3GM2N,127,16,17000.0,19299.328390141756,6410.720806001336,41790.65870100021,6448.748031496063,1.5911513308956833,0.20046001019158213,17000,22000,25000,28000,31000,34000,35000,37000,42000,42000,42000
GET,/product/66VCHSJNUP,136,10,20000.0,20720.350595661723,695.5696309996711,49237.04631500004,6818.676470588235,1.7039100866284482,0.12528750636973884,21000,26000,29000,29000,33000,38000,40000,42000,49000,49000,49000
GET,/product/6E92ZMYYFZ,111,13,20000.0,20323.363282053917,690.1659420000215,38847.692031002225,6454.441441441441,1.3906913207041012,0.16287375828066047,20000,26000,28000,30000,33000,35000,37000,37000,39000,39000,39000
GET,/product/9SIQT8TOJO,118,9,21000.0,21355.36835595741,3030.4310620012984,42138.64836100038,6825.728813559322,1.4783925751629183,0.11275875573276495,22000,27000,28000,33000,34000,37000,39000,40000,42000,42000,42000
GET,/product/L9ECAV7KIM,116,10,21000.0,21510.77038758624,1651.6067720003775,43627.32459199833,6715.663793103448,1.4533350738889705,0.12528750636973884,21000,26000,28000,31000,34000,36000,39000,42000,44000,44000,44000
GET,/product/LS4PSXUNUM,114,5,22000.0,21568.635207140393,693.5419299989007,42515.979038002115,7013.5,1.4282775726150228,0.06264375318486942,22000,25000,27000,29000,33000,36000,38000,40000,43000,43000,43000
GET,/product/OLJCESPC7Z,106,10,22000.0,22055.36179564155,2353.5454379998555,50401.63501399729,6686.83962264151,1.3280475675192316,0.12528750636973884,22000,26000,29000,31000,34000,35000,41000,42000,50000,50000,50000
POST,/setCurrency,101,0,35000.0,34694.76427238613,8089.746074001596,60091.111857000215,9921.653465346535,1.2654038143343622,0.0,35000,40000,42000,43000,48000,50000,55000,57000,60000,60000,60000
,Aggregated,5621,1605,33000.0,33563.37474631652,483.7932910013478,78224.69856800308,6541.0574630848605,70.4241073304302,20.108644772343084,33000,35000,43000,48000,61000,67000,74000,75000,77000,78000,78000
