Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2792,3,44000.0,41193.6629700655,603.2771099999081,77760.55888399969,9868.391833810889,34.98231580939337,0.03758844821926222,44000,51000,53000,58000,70000,72000,76000,77000,78000,78000,78000
GET,/cart,364,0,18000.0,17756.463844961578,465.2167219992407,35996.028048999506,6522.096153846154,4.560731717270483,0.0,18000,20000,23000,24000,27000,29000,32000,33000,36000,36000,36000
POST,/cart,61,0,33000.0,32706.342308835978,7487.226724999346,52359.09608300062,16069.180327868853,0.7642984471249985,0.0,33000,36000,38000,40000,47000,49000,52000,52000,52000,52000,52000
GET,/product/0PUK6V6EV0,140,0,18000.0,17809.66041522856,1619.8597160000645,33945.73688899982,7479.142857142857,1.7541275835655703,0.0,18000,20000,21000,23000,28000,30000,33000,33000,34000,34000,34000
GET,/product/1YMWWN1N4O,163,0,17000.0,16846.22941522703,455.0238299998455,34908.76881599979,7529.036809815951,2.042305686579914,0.0,17000,19000,21000,21000,26000,28000,32000,34000,35000,35000,35000
GET,/product/2ZYFJ3GM2N,180,0,18000.0,17887.703209338873,1655.6838100004825,32262.704972999927,7501.133333333333,2.2553068931557334,0.0,18000,20000,22000,23000,27000,28000,30000,32000,32000,32000,32000
GET,/product/66VCHSJNUP,161,0,18000.0,17532.226143894433,527.3744109999825,33968.52667500025,7469.639751552795,2.0172467211004057,0.0,18000,20000,20000,22000,27000,30000,32000,34000,34000,34000,34000
GET,/product/6E92ZMYYFZ,172,0,18000.0,17787.37158228482,398.67615600087447,40055.26498799918,7475.0058139534885,2.1550710312377004,0.0,18000,20000,22000,23000,27000,30000,33000,37000,40000,40000,40000
GET,/product/9SIQT8TOJO,172,0,18000.0,17742.42276994764,607.3898440008634,35050.20203999993,7526.197674418605,2.1550710312377004,0.0,18000,20000,23000,24000,28000,29000,33000,34000,35000,35000,35000
GET,/product/L9ECAV7KIM,168,0,18000.0,17548.00758877383,980.1147859998309,35190.267427000435,7498.5,2.104953100278684,0.0,19000,21000,23000,24000,28000,30000,32000,35000,35000,35000,35000
GET,/product/LS4PSXUNUM,159,0,17000.0,16928.677348547248,206.1386469995341,32838.23280999968,7492.056603773585,1.9921877556208976,0.0,17000,19000,20000,22000,25000,28000,31000,33000,33000,33000,33000
GET,/product/OLJCESPC7Z,171,0,18000.0,18066.76276039181,527.0363100007671,34913.290819000395,7528.567251461988,2.1425415484979466,0.0,18000,20000,22000,24000,28000,29000,32000,33000,35000,35000,35000
POST,/setCurrency,107,0,29000.0,29202.477969196207,7108.741498001109,49192.5091030007,9893.392523364486,1.3406546531536858,0.0,29000,34000,37000,38000,43000,46000,49000,49000,49000,49000,49000
,Aggregated,4810,3,27000.0,31750.0708418166,206.1386469995341,77760.55888399969,8962.809147609147,60.26681197821709,0.03758844821926222,27000,36000,46000,51000,61000,71000,74000,76000,78000,78000,78000
